e1,ev,p,q,e,u,tid
32.2977018,1.939974518,192.5104558,270.4035602,0.910209296,0,CID-L100
32.30997715,1.939784329,191.9448788,269.5361855,0.910213001,0,CID-L100
32.32178658,1.939817141,191.7289269,270.0446589,0.910212362,0,CID-L100
32.33447815,1.939821395,191.6138904,269.44628,0.910212279,0,CID-L100
32.34948688,1.939883981,191.8743413,269.7586894,0.91021106,0,CID-L100
32.36812976,1.939913755,191.9331682,269.3626389,0.91021048,0,CID-L100
32.384822,1.939905248,191.9789296,269.581823,0.910210646,0,CID-L100
32.39911011,1.93985603,192.4434934,270.3244827,0.910211605,0,CID-L100
32.41114318,1.939464107,191.9063194,269.8077692,0.910219239,0,CID-L100
32.42137471,1.939436763,191.8322442,270.041743,0.910219772,0,CID-L100
32.43705436,1.939537023,191.7586446,269.5544084,0.910217819,0,CID-L100
32.45057837,1.939541276,191.524837,269.9598179,0.910217736,0,CID-L100
32.46063595,1.93953763,191.8984653,270.0038099,0.910217807,0,CID-L100
32.46963746,1.93953763,191.7574284,269.7030663,0.910217807,0,CID-L100
32.4808878,1.939529123,192.1572602,270.5187903,0.910217973,0,CID-L100
32.50780536,1.939434333,192.1674204,269.7091811,0.910219819,0,CID-L100
32.52204377,1.938747708,192.0930944,270.1664794,0.910233195,0,CID-L100
32.53018799,1.938761076,191.7732578,270.0601051,0.910232934,0,CID-L100
32.54358775,1.938728264,192.0293019,269.9893428,0.910233573,0,CID-L100
32.55394353,1.938747708,191.935525,270.169376,0.910233195,0,CID-L100
32.57179124,1.938754392,192.1424789,269.7916941,0.910233064,0,CID-L100
32.58965759,1.938776874,192.0349494,269.5893602,0.910232626,0,CID-L100
32.60182733,1.938762899,192.2481195,269.6201618,0.910232899,0,CID-L100
32.61515255,1.93818261,191.9677605,269.9125297,0.910244203,0,CID-L100
32.63095644,1.937709264,191.0594174,268.4731655,0.910253424,0,CID-L100
32.64800278,1.937647285,191.4378688,268.7504926,0.910254631,0,CID-L100
32.66496836,1.937661261,191.3640697,268.4297041,0.910254359,0,CID-L100
32.6773928,1.937671591,191.1180884,267.5504316,0.910254157,0,CID-L100
32.68867419,1.937659438,191.5543567,268.4173776,0.910254394,0,CID-L100
32.71157244,1.937558571,191.0443355,268.4653243,0.910256359,0,CID-L100
32.72393477,1.937476541,191.3975774,268.4128251,0.910257957,0,CID-L100
32.73859561,1.937481402,191.1080874,267.509072,0.910257862,0,CID-L100
32.75097657,1.937576192,191.2215009,268.2637017,0.910256016,0,CID-L100
32.76177962,1.937617511,191.5464586,268.8341959,0.910255211,0,CID-L100
32.77253919,1.93763331,191.6124632,268.7680512,0.910254903,0,CID-L100
32.7935365,1.93763331,191.8811621,269.1243568,0.910254903,0,CID-L100
32.81108603,1.937641209,191.4012307,268.6634582,0.910254749,0,CID-L100
32.82009996,1.937641209,191.5634353,268.4647426,0.910254749,0,CID-L100
32.83357427,1.937643639,191.4238931,268.6388583,0.910254702,0,CID-L100
32.84562598,1.937644855,191.5303242,268.8108831,0.910254678,0,CID-L100
32.85682662,1.937641817,191.4879267,268.655674,0.910254737,0,CID-L100
32.8660207,1.937636348,191.5506064,268.4317716,0.910254844,0,CID-L100
32.87852591,1.937636956,191.8606523,269.1223241,0.910254832,0,CID-L100
32.89796395,1.937421246,191.4250889,268.6338938,0.910259034,0,CID-L100
32.91693608,1.937044514,191.1828293,268.242502,0.910266373,0,CID-L100
32.9275714,1.937002587,191.4742175,268.8051635,0.91026719,0,CID-L100
32.93530562,1.937040868,191.6239059,268.3326937,0.910266444,0,CID-L100
32.95053177,1.936903543,191.5762664,268.6234796,0.910269119,0,CID-L100
32.96977102,1.936916303,191.4142887,267.8023781,0.91026887,0,CID-L100
32.9844008,1.93693514,191.5583652,268.4509782,0.910268503,0,CID-L100
33.0023417,1.936939393,191.5543016,268.6700281,0.910268421,0,CID-L100
33.0146916,1.93694547,191.4792263,268.1496163,0.910268302,0,CID-L100
33.0223699,1.936955192,191.5711679,268.6093344,0.910268113,0,CID-L100
33.03250825,1.936957015,191.6621433,268.6883499,0.910268077,0,CID-L100
33.04757289,1.936908404,191.1549064,267.6579277,0.910269024,0,CID-L100
33.06164357,1.936142787,191.1264018,267.8895936,0.910283939,0,CID-L100
33.0772611,1.936175599,191.2339839,267.8490606,0.910283299,0,CID-L100
33.09679853,1.936265529,191.4733476,268.6396495,0.910281547,0,CID-L100
33.10971374,1.936236362,191.3940433,267.9036863,0.910282116,0,CID-L100
33.11628006,1.936049212,191.7159233,268.6612593,0.910285761,0,CID-L100
33.12536854,1.935792183,191.1432004,268.5254842,0.910290768,0,CID-L100
33.14129668,1.935750256,191.6108391,268.3164717,0.910291585,0,CID-L100
33.15998304,1.935730812,191.6544401,268.1465556,0.910291964,0,CID-L100
33.17615967,1.935053909,191.3488066,267.7045124,0.91030515,0,CID-L100
33.18704969,1.935054517,191.1390623,267.6776249,0.910305138,0,CID-L100
33.20074143,1.935025958,191.1873764,267.8714477,0.910305694,0,CID-L100
33.21244526,1.934889241,191.1146835,268.0884795,0.910308358,0,CID-L100
33.23241755,1.934908078,191.3296279,268.137667,0.910307991,0,CID-L100
33.25500519,1.935039934,191.1615479,267.6279646,0.910305422,0,CID-L100
33.26723084,1.935052694,190.9439741,267.1406458,0.910305174,0,CID-L100
33.27603356,1.935050264,191.1220365,267.7510252,0.910305221,0,CID-L100
33.29116653,1.935044795,191.130978,267.336403,0.910305327,0,CID-L100
33.31017593,1.935031427,191.1281123,267.6583215,0.910305588,0,CID-L100
33.32960776,1.935024135,190.9467005,267.7672395,0.91030573,0,CID-L100
33.33817442,1.935034465,190.8006296,267.3744262,0.910305529,0,CID-L100
33.35149342,1.935050871,191.0979875,267.1712898,0.910305209,0,CID-L100
33.36176222,1.93504358,190.9085589,266.7303114,0.910305351,0,CID-L100
33.37816249,1.935036896,191.316296,267.7031987,0.910305481,0,CID-L100
33.39261833,1.934494888,191.0824257,267.3786415,0.91031604,0,CID-L100
33.41545446,1.934556258,190.9721944,266.8963667,0.910314844,0,CID-L100
33.43017121,1.934612768,190.7100778,266.8995061,0.910313743,0,CID-L100
33.44058289,1.934627959,190.8327519,266.8471532,0.910313447,0,CID-L100
33.45329931,1.934669278,191.0100298,266.8924821,0.910312642,0,CID-L100
33.46702211,1.934669278,190.7880856,266.3998254,0.910312642,0,CID-L100
33.47799911,1.934682038,190.93521,267.507374,0.910312394,0,CID-L100
33.50008977,1.934669886,191.1897489,267.4614954,0.910312631,0,CID-L100
33.52339802,1.934671101,191.293116,267.2706876,0.910312607,0,CID-L100
33.52911327,1.934517978,191.3731133,267.1970886,0.91031559,0,CID-L100
33.53580383,1.934375792,190.4318293,265.75493,0.91031836,0,CID-L100
33.5487998,1.934373969,191.0997214,266.9994259,0.910318395,0,CID-L100
33.56255987,1.93435817,191.172742,267.4260299,0.910318703,0,CID-L100
33.58109714,1.934316851,190.8669757,267.3060488,0.910319508,0,CID-L100
33.59402477,1.934177703,190.9759294,267.1002694,0.910322218,0,CID-L100
33.61079156,1.934171627,191.3182596,267.6166435,0.910322337,0,CID-L100
33.62599908,1.93412727,191.0290202,266.9046447,0.910323201,0,CID-L100
33.63509998,1.933719548,190.8109336,267.2399307,0.910331143,0,CID-L100
33.64761761,1.933398718,190.8022629,266.7712981,0.910337393,0,CID-L100
33.6668755,1.933360438,191.216319,267.1691726,0.910338139,0,CID-L100
33.68228802,1.933369552,190.5609598,266.8229402,0.910337961,0,CID-L100
33.69189833,1.933291775,190.4962296,266.0646482,0.910339476,0,CID-L100
33.70365806,1.932799593,191.1280271,266.479211,0.910349064,0,CID-L100
33.71252912,1.932893168,190.7663864,266.6438937,0.910347241,0,CID-L100
33.71983469,1.932860964,190.6987796,266.8039792,0.910347868,0,CID-L100
33.74147186,1.93286947,190.6451099,266.4352708,0.910347703,0,CID-L100
33.75464798,1.932870686,190.6596381,266.0627401,0.910347679,0,CID-L100
33.76582377,1.932882838,190.9228813,266.7677969,0.910347442,0,CID-L100
33.78319314,1.93292355,190.7962822,266.7982338,0.910346649,0,CID-L100
33.80346983,1.932944817,190.6748558,266.8468906,0.910346235,0,CID-L100
33.81235331,1.932769819,190.6552795,265.880179,0.910349644,0,CID-L100
33.82206301,1.932682927,190.4961904,265.6005178,0.910351337,0,CID-L100
33.83910935,1.932675028,190.9534933,266.2878478,0.91035149,0,CID-L100
33.85625508,1.932710271,190.3643534,266.0484923,0.910350804,0,CID-L100
33.86356066,1.932753413,190.8950277,266.2595437,0.910349964,0,CID-L100
33.87662496,1.932777718,190.8262172,266.6011553,0.91034949,0,CID-L100
33.89282643,1.932784402,190.7738868,266.1202681,0.91034936,0,CID-L100
33.90937579,1.932789871,190.5904602,265.6949529,0.910349253,0,CID-L100
33.92588788,1.932785617,190.705239,266.5207498,0.910349336,0,CID-L100
33.93755443,1.932779541,190.9342592,266.5865527,0.910349455,0,CID-L100
33.95033297,1.932747336,190.7958972,266.1993781,0.910350082,0,CID-L100
33.96118572,1.93236149,190.23833,266.018381,0.910357598,0,CID-L100
33.97373441,1.93235359,190.5959205,266.5123113,0.910357752,0,CID-L100
33.99137712,1.932364528,190.5602567,266.1560787,0.910357539,0,CID-L100
34.00782708,1.932354198,190.9788987,266.3964124,0.91035774,0,CID-L100
34.02015834,1.93200724,190.615401,266.4492465,0.910364499,0,CID-L100
34.04134823,1.932093524,190.3791157,266.4907699,0.910362818,0,CID-L100
34.05745652,1.932115398,190.4103273,265.6837139,0.910362392,0,CID-L100
34.0737077,1.932150641,190.7351856,266.5594033,0.910361706,0,CID-L100
34.08466606,1.93215854,190.4073904,265.6395478,0.910361552,0,CID-L100
34.09340665,1.932188314,190.7438682,266.3177045,0.910360972,0,CID-L100
34.10732824,1.932179807,190.5794897,265.5173937,0.910361137,0,CID-L100
34.12511383,1.932193783,190.9043494,266.6259788,0.910360865,0,CID-L100
34.14081833,1.932194391,190.5312455,266.4099921,0.910360853,0,CID-L100
34.15858528,1.932199859,190.2853751,266.5964478,0.910360747,0,CID-L100
34.17498555,1.932206543,190.7037135,266.275544,0.910360617,0,CID-L100
34.18286886,1.932184669,190.6028651,265.9051779,0.910361043,0,CID-L100
34.1963059,1.931827988,190.7401149,265.8882377,0.910367991,0,CID-L100
34.20925838,1.93137591,190.7031548,265.9247306,0.910376797,0,CID-L100
34.22404347,1.93169917,190.330052,265.6189038,0.9103705,0,CID-L100
34.24069222,1.931611671,190.1925317,265.1477781,0.910372205,0,CID-L100
34.25184937,1.931660889,190.5931326,265.8476872,0.910371246,0,CID-L100
34.26719977,1.93165299,190.6665868,265.9161498,0.9103714,0,CID-L100
34.28072378,1.931662105,190.5946302,266.2156526,0.910371222,0,CID-L100
34.29224745,1.931639622,190.5081463,265.7298294,0.91037166,0,CID-L100
34.29855907,1.931525387,190.5058103,265.845415,0.910373885,0,CID-L100
34.31362371,1.931572175,190.0839299,264.9900836,0.910372974,0,CID-L100
34.32804227,1.931575821,190.2634529,265.3803834,0.910372903,0,CID-L100
34.35867474,1.931571567,190.4074459,265.262454,0.910372986,0,CID-L100
34.36618531,1.931558199,190.343089,264.9724013,0.910373246,0,CID-L100
34.37643548,1.931558807,190.443185,265.7695213,0.910373234,0,CID-L100
34.38668565,1.931570352,190.6053028,265.6527427,0.91037301,0,CID-L100
34.39599156,1.931575821,190.5504829,265.1682298,0.910372903,0,CID-L100
34.4118203,1.931581289,190.3462349,264.9187393,0.910372796,0,CID-L100
34.425189,1.931564276,190.3926187,265.1893841,0.910373128,0,CID-L100
34.44141532,1.931548477,190.6233095,265.8529243,0.910373436,0,CID-L100
34.45479024,1.931553338,190.5510107,265.1576734,0.910373341,0,CID-L100
34.4698176,1.931561845,190.1619774,264.7041096,0.910373175,0,CID-L100
34.48353419,1.931560022,190.4445868,265.5026354,0.910373211,0,CID-L100
34.50132599,1.931564276,190.467241,265.233719,0.910373128,0,CID-L100
34.51302982,1.931558807,190.3797061,265.9234349,0.910373234,0,CID-L100
34.53526957,1.931560022,190.1456169,265.4072914,0.910373211,0,CID-L100
34.5504336,1.93157096,190.2275547,264.8907768,0.910372998,0,CID-L100
34.56362215,1.931572175,190.6720514,265.1217804,0.910372974,0,CID-L100
34.5759969,1.931556376,190.266024,265.3248044,0.910373282,0,CID-L100
34.58947121,1.931562453,190.3595268,265.2018443,0.910373163,0,CID-L100
34.6053248,1.931568529,190.6441689,265.660303,0.910373045,0,CID-L100
34.61973094,1.931567921,190.7208154,265.420519,0.910373057,0,CID-L100
34.63439178,1.931571567,190.4462495,264.8721401,0.910372986,0,CID-L100
34.64661743,1.931578251,190.8338394,265.815349,0.910372856,0,CID-L100
34.65615941,1.93156063,190.6484347,265.8863436,0.910373199,0,CID-L100
34.67477744,1.931565491,190.6346468,265.4260202,0.910373104,0,CID-L100
34.6900098,1.931409329,190.5735761,265.3430185,0.910376146,0,CID-L100
34.70557142,1.930926869,190.5668188,265.936558,0.910385545,0,CID-L100
34.7203503,1.930948136,190.6272688,265.8487468,0.91038513,0,CID-L100
34.73306671,1.930968796,190.3936715,265.5259972,0.910384728,0,CID-L100
34.74447857,1.931002823,190.4764061,265.0709403,0.910384065,0,CID-L100
34.76241946,1.931027128,190.5292851,265.2875331,0.910383592,0,CID-L100
34.77583165,1.930744579,190.3657224,265.071137,0.910389096,0,CID-L100
34.78907611,1.930606647,190.4621241,264.9251207,0.910391783,0,CID-L100
34.80302254,1.930370278,190.0808273,264.9363855,0.910396387,0,CID-L100
34.82152875,1.930441978,190.489741,265.3907362,0.91039499,0,CID-L100
34.8375625,1.930408559,190.4836634,265.170092,0.910395641,0,CID-L100
0.000310668,0.000530303,302.9022374,-0.47037436,1.005,0,CID-L300
0.030891444,0.008159362,309.5163674,23.09661378,1.004836405,0,CID-L300
0.055792208,0.02057876,314.227175,38.68960333,1.004587396,0,CID-L300
0.077802252,0.037371039,317.4754959,47.20743409,1.004250711,0,CID-L300
0.099533367,0.055844894,321.9059476,57.42812565,1.00388031,0,CID-L300
0.128947712,0.072715446,322.141252,61.68415236,1.003542055,0,CID-L300
0.154590175,0.093357478,325.7521525,68.68459536,1.003128183,0,CID-L300
0.175028073,0.11181046,327.5469361,75.42965593,1.0027582,0,CID-L300
0.190261407,0.132757105,329.5489107,81.36413358,1.00233822,0,CID-L300
0.212905382,0.153283683,331.4126472,85.65391779,1.001926662,0,CID-L300
0.244177141,0.173729379,332.0583389,91.21399291,1.001516726,0,CID-L300
0.265077808,0.192180404,332.483118,95.00637677,1.001146783,0,CID-L300
0.285312849,0.212469552,333.9673138,100.9191651,1.000739985,0,CID-L300
0.315728803,0.236688031,337.389233,103.0914935,1.000254405,0,CID-L300
0.342556714,0.257494437,338.8471473,107.5848144,0.999837237,0,CID-L300
0.359165676,0.277249368,338.8863476,113.1149036,0.99944115,0,CID-L300
0.391141098,0.300765342,342.2826747,116.0338353,0.998969655,0,CID-L300
0.408441043,0.320880984,341.9854057,120.5695728,0.998566336,0,CID-L300
0.435649312,0.342895411,343.5825465,125.4780429,0.998124947,0,CID-L300
0.455377209,0.363838143,346.0029877,127.9944552,0.997705045,0,CID-L300
0.475681982,0.386547248,347.4974863,130.7494489,0.997249728,0,CID-L300
0.498357653,0.403790252,346.8473452,138.2694681,0.996904005,0,CID-L300
0.531721381,0.426142559,348.9036172,138.7134145,0.996455842,0,CID-L300
0.558853578,0.447894118,350.8499423,142.83416,0.996019723,0,CID-L300
0.586499259,0.468373079,351.7628848,146.4809211,0.99560912,0,CID-L300
0.607742248,0.488095397,352.534068,149.1897985,0.995213687,0,CID-L300
0.630722205,0.510806458,354.9950192,153.7609117,0.994758331,0,CID-L300
0.657017615,0.530518339,355.7781292,157.6039447,0.994363107,0,CID-L300
0.680542752,0.549713615,356.7589893,160.9753779,0.993978242,0,CID-L300
0.715237732,0.571253835,358.894428,165.1176916,0.993546361,0,CID-L300
0.802967284,0.649443862,362.1707303,179.2366477,0.991978651,0,CID-L300
0.908408836,0.727286223,364.7147652,190.1739296,0.990417911,0,CID-L300
0.999846877,0.806885173,371.5442054,201.1920276,0.988821952,0,CID-L300
1.096882519,0.882324538,374.5823105,211.7078987,0.987309393,0,CID-L300
1.193341285,0.954419667,376.1918619,222.6154879,0.985863886,0,CID-L300
1.299993642,1.029007807,381.1559185,232.3286718,0.984368393,0,CID-L300
1.396731337,1.096505019,383.2302353,243.9582481,0.983015074,0,CID-L300
1.501716459,1.166904873,385.8584429,251.9967297,0.981603557,0,CID-L300
1.588127437,1.238348375,390.9397791,260.7383948,0.980171115,0,CID-L300
1.674449664,1.302878368,391.4240732,268.9638028,0.978877289,0,CID-L300
1.773773793,1.372325243,396.6231463,276.4444451,0.977484879,0,CID-L300
1.875069443,1.436120117,396.5928107,284.2271191,0.976205792,0,CID-L300
1.977113131,1.501798774,401.2490124,293.7286753,0.974888935,0,CID-L300
2.072931628,1.566044373,404.1256638,300.8862883,0.97360081,0,CID-L300
2.171266826,1.627784568,405.3746329,309.4058462,0.972362919,0,CID-L300
2.276296323,1.687750562,407.882554,317.3122555,0.971160601,0,CID-L300
2.365173288,1.749114392,410.9937404,324.7162972,0.969930256,0,CID-L300
2.467724119,1.809204972,415.9692792,333.6461122,0.96872544,0,CID-L300
2.562585382,1.865304255,414.6652438,342.7209469,0.96760065,0,CID-L300
2.660787454,1.924862575,419.4077901,350.454819,0.966406505,0,CID-L300
2.74956299,1.985996149,423.828052,356.9255669,0.965180777,0,CID-L300
2.852899895,2.039392387,424.0910099,361.904567,0.964110183,0,CID-L300
2.951919737,2.095727795,426.1200795,367.2254876,0.962980658,0,CID-L300
3.046831714,2.152592854,428.4474017,373.7972463,0.961840513,0,CID-L300
3.141686637,2.207704586,430.7239162,379.874942,0.960735523,0,CID-L300
3.254405703,2.262166647,431.9828807,384.7514864,0.959643559,0,CID-L300
3.34832241,2.314776888,433.340387,391.1119199,0.958588723,0,CID-L300
3.444375461,2.36710991,435.465322,396.9723197,0.957539446,0,CID-L300
3.536548861,2.420664652,437.1849357,400.6525998,0.956465674,0,CID-L300
3.639854069,2.472559994,439.1387891,405.6030301,0.955425172,0,CID-L300
3.74755875,2.520355109,438.8211079,411.1932669,0.95446688,0,CID-L300
3.843960462,2.571767765,440.9758761,416.3325592,0.953436056,0,CID-L300
3.934130644,2.623396326,444.5186757,422.6574394,0.952400904,0,CID-L300
4.030969767,2.669069576,444.4252872,427.6848925,0.951485155,0,CID-L300
4.127827909,2.716671616,446.6766177,432.857222,0.950530734,0,CID-L300
4.228495969,2.765590608,449.3455102,437.6057196,0.949549908,0,CID-L300
4.320415797,2.81309872,450.9387949,442.7032879,0.948597371,0,CID-L300
4.409089904,2.859566447,453.5159537,448.5242468,0.947665693,0,CID-L300
4.524319332,2.904230621,453.872653,453.5305879,0.946770176,0,CID-L300
4.613576655,2.952169889,455.4454898,455.7974794,0.945808994,0,CID-L300
4.864891804,3.062287032,457.5625685,466.4803306,0.943601145,0,CID-L300
5.111129175,3.17259464,462.0781899,477.3138165,0.941389477,0,CID-L300
5.361582179,3.278670912,464.1134377,483.7082498,0.939262648,0,CID-L300
5.598545157,3.380886343,467.572178,494.2980866,0.937213229,0,CID-L300
5.84765423,3.481725464,471.5294951,505.439335,0.935191404,0,CID-L300
6.098392502,3.578416742,472.4775304,512.420576,0.933252744,0,CID-L300
6.347647379,3.674959951,476.1441754,519.7140946,0.931317053,0,CID-L300
6.589231705,3.767713418,479.5137781,527.4371464,0.929457346,0,CID-L300
6.819671544,3.857827763,482.4738157,537.3024179,0.927650553,0,CID-L300
7.06776633,3.945357777,486.2526076,547.2722666,0.925895577,0,CID-L300
